"taxon","lfc_groupdiet_2_visit_2","se_groupdiet_2_visit_2","W_groupdiet_2_visit_2","p_groupdiet_2_visit_2","q_groupdiet_2_visit_2","diff_groupdiet_2_visit_2","passed_ss_groupdiet_2_visit_2"
"GGB9237_SGB14179",1.25197994731266,0.290984175765825,4.30257055737701,0.000315149855220626,0.00370476163137136,TRUE,FALSE
"Intestinibacillus_sp_Marseille_P6563",1.41864246307469,0.206395069832522,6.87343192948279,0.000467472328788521,0.00537593178106799,TRUE,FALSE
"Collinsella_SGB14987",-1.1554781779527,0.251106627417637,-4.60154393309153,0.000496302517604348,0.00558604323005744,TRUE,FALSE
"Actinomyces_bouchesdurhonensis",1.16937712267509,0.28843123531208,4.05426659636856,0.000570691636165996,0.00604780824949079,TRUE,FALSE
"GGB4684_SGB6478",1.07816917792513,0.217457382369528,4.95807116859789,0.000571661127700468,0.00604780824949079,TRUE,FALSE
"Oscillospiraceae_bacterium",-1.02011151729312,0.229227029168328,-4.4502235229163,0.000549162381667938,0.00604780824949079,TRUE,FALSE
"Oscillospiraceae_bacterium_BX1",-0.933140305773284,0.201670791989094,-4.62704736055059,0.00058305901838191,0.00604780824949079,TRUE,FALSE
"Citrobacter_SGB6486",1.31383272463643,0.225614505709224,5.82335218432152,0.000647922914466971,0.00648648523617076,TRUE,FALSE
"Eubacterium_sp_AF16_48",-1.17842660328704,0.302613474341494,-3.89416434893182,0.000649874702300663,0.00648648523617076,TRUE,FALSE
"GGB9063_SGB13982",-1.01844924252232,0.20977092660543,-4.85505431569159,0.000666320570500607,0.00652747373694113,TRUE,FALSE
"GGB4713_SGB6526",-1.32306826587559,0.232211546259215,-5.69768509442963,0.00073711234812401,0.00708968058468366,TRUE,FALSE
"Vescimonas_coprocola",-1.10236139892614,0.308220188156646,-3.57653859573238,0.000819540382209572,0.00774172968194399,TRUE,TRUE
"Coprobacter_fastidiosus",1.14980583047735,0.300607141530673,3.82494515806448,0.000868025203578006,0.00805588302969764,TRUE,FALSE
"GGB16040_SGB9347",-1.04359670978383,0.22444161685705,-4.64974688918104,0.000908393387492485,0.00828517417212973,TRUE,FALSE
"Merdibacter_massiliensis",1.08270477960155,0.198760968401944,5.44727059999047,0.000958782437081767,0.00859654083417381,TRUE,FALSE
"Clostridium_SGB6179",1.12568241805469,0.280031894413922,4.01983645616734,0.000989879793376668,0.00872744017827096,TRUE,FALSE
"Actinomyces_SGB17157",0.911055062447605,0.224426078561553,4.05948839941849,0.00117130410309598,0.00943600387636475,TRUE,FALSE
"Candidatus_Aristotella_avistercoris",-0.927560925294232,0.232329033348223,-3.99244516247769,0.00117727080499069,0.00943600387636475,TRUE,TRUE
"Candidatus_Pseudoscilispira_faecavium",1.04495139309237,0.212732187718836,4.91205117710471,0.0011757419943871,0.00943600387636475,TRUE,FALSE
"Eisenbergiella_massiliensis",-0.979083568368263,0.261801672225694,-3.73979111762211,0.00113528399689929,0.00943600387636475,TRUE,FALSE
"GGB3538_SGB4728",1.22990049713218,0.341449876278807,3.6019942679022,0.00108892312533449,0.00943600387636475,TRUE,FALSE
"Staphylococcus_SGB6340",-0.922601901887441,0.233366826766341,-3.95344066108932,0.00113821189835879,0.00943600387636475,TRUE,FALSE
"GGB3124_SGB4136",-0.932714292224362,0.216848770624226,-4.30122010624929,0.00125340038967092,0.0098962508378495,TRUE,FALSE
"Bacteroides_clarus",-1.30399604318079,0.295697949195048,-4.40989207646027,0.00131464301157257,0.010227149310616,TRUE,FALSE
"Haemophilus_parainfluenzae",-1.15728638862193,0.321337655331316,-3.60146521710538,0.00136773937201398,0.0104860018521072,TRUE,FALSE
"GGB9239_SGB14181",-0.941054968804434,0.184368243770734,-5.10421398803721,0.00139296182554138,0.0105268115101627,TRUE,FALSE
"GGB3819_SGB5184",-0.733066018626963,0.183555729359113,-3.99369728848275,0.00153013392273736,0.0114005752834938,TRUE,FALSE
"GGB10692_SGB17347",0.957241069051109,0.250802627054185,3.81671069515671,0.00188750627843861,0.0138679280735281,TRUE,FALSE
"Harryflintia_acetispora",0.783753145922793,0.219249992554564,3.57470090097149,0.00202148654908779,0.0146488545817458,TRUE,FALSE
"Anaerotruncus_rubiinfantis",0.738099841517748,0.22824025732744,3.23387228072938,0.00277317912264596,0.0188078430240989,TRUE,FALSE
"Clostridium_SGB4909",1.01453582049984,0.306293119187856,3.31230366255013,0.00272343162294633,0.0188078430240989,TRUE,FALSE
"Erysipelatoclostridium_ramosum",-0.919772145736214,0.261351869439076,-3.51928665255108,0.00263165489442424,0.0188078430240989,TRUE,FALSE
"Leuconostoc_mesenteroides",-1.0021957610676,0.204432564277438,-4.90232935545193,0.00270452557842196,0.0188078430240989,TRUE,FALSE
"Merdimonas_faecis",-0.839266712552694,0.247393284648838,-3.39243934508566,0.00274636305221241,0.0188078430240989,TRUE,FALSE
"Enterococcus_SGB6173",-1.32957545018766,0.407967733415737,-3.25902109722184,0.00321434556348201,0.0208030376554913,TRUE,FALSE
"Eubacterium_rectale",-1.54397263873788,0.503802717788524,-3.06463737535052,0.00322466746266595,0.0208030376554913,TRUE,TRUE
"GGB9512_SGB14909",-0.774080624889323,0.185913511959002,-4.16365984770393,0.00314936248038563,0.0208030376554913,TRUE,FALSE
"Streptococcus_SGB14888",0.920710692370296,0.276933226528199,3.32466675780612,0.00321886721159523,0.0208030376554913,TRUE,FALSE
"Clostridiales_bacterium",-1.14303018239743,0.371423276590356,-3.07743282244015,0.00330176800478315,0.0210437984883167,TRUE,TRUE
"Actinomyces_sp_HMSC035G02",0.736225918593443,0.20942558601646,3.51545354413179,0.00342829888396972,0.0215901203526188,TRUE,FALSE
"Clostridiales_bacterium_NSJ_32",-0.788713212802686,0.226574297622786,-3.48103567385115,0.0036710020317188,0.0225809311020842,TRUE,FALSE
"Phocaeicola_massiliensis",-1.1001619384061,0.305723630628141,-3.59855054758346,0.00365562033790501,0.0225809311020842,TRUE,FALSE
"GGB36267_SGB14177",0.81151742362845,0.224982964194704,3.6070172092059,0.00411900195842305,0.025045425701216,TRUE,FALSE
"GGB9708_SGB15234",-1.05745790301387,0.350392168436777,-3.01792676397866,0.00446808464254478,0.0268592815443885,TRUE,FALSE
"Intestinimonas_gabonensis",0.934605942853604,0.307062683782832,3.04369756474414,0.00492963816178649,0.0293008830065736,TRUE,FALSE
"Enterocloster_lavalensis",-0.754484439294993,0.244415649822489,-3.0868908756168,0.00504360506324471,0.0296451897606273,TRUE,FALSE
"Bacteroides_salyersiae",0.833167816050934,0.23495406116066,3.54608816691711,0.00530268617208125,0.0306811951006234,TRUE,FALSE
"Clostridium_sp_AF36_4",-1.32251959634082,0.448817388251586,-2.94667637876694,0.00533586001749971,0.0306811951006234,TRUE,FALSE
"Candidatus_Avimonas_narfia",0.951076873402296,0.327739386149353,2.90193035562984,0.0056748661750702,0.0322796151248617,TRUE,FALSE
"Propionibacterium_freudenreichii",-0.866108706788498,0.25400841441084,-3.40976384108138,0.0058276728151146,0.032796158714847,TRUE,FALSE
"Clostridium_scindens",0.894686813771483,0.277253075902646,3.22696803582313,0.00608522313251592,0.033349691361724,TRUE,FALSE
"Enterocloster_clostridioformis",-0.898072778370019,0.243248329772663,-3.69199977327428,0.00611257763291504,0.033349691361724,TRUE,FALSE
"Oscillospiraceae_bacterium_NSJ_64",0.73800223373491,0.245494512733288,3.00618627079741,0.00611516079789646,0.033349691361724,TRUE,FALSE
"Blautia_producta",0.875899126844969,0.280921640196565,3.11794821585154,0.00662594718991223,0.0354053137723593,TRUE,FALSE
"GGB3619_SGB4894",-0.848687459424879,0.279948132662244,-3.03158821369534,0.00658967151884965,0.0354053137723593,TRUE,FALSE
"Anaerosacchariphilus_sp_NSJ_68",-0.809131511116938,0.28101883813082,-2.87927854409629,0.0072844914963861,0.0375034775065138,TRUE,FALSE
"Candidatus_Parachristensenella_avicola",0.780011917644788,0.234449882287356,3.3269878834435,0.00765666459490263,0.0375034775065138,TRUE,FALSE
"Candidatus_Pseudoruminococcus_merdavium",0.700958345366179,0.237644697513408,2.94960650374549,0.00740952514990294,0.0375034775065138,TRUE,FALSE
"Evtepia_gabavorous",0.52354432197994,0.182439235297778,2.86969149550211,0.00722269813719823,0.0375034775065138,TRUE,FALSE
"GGB3034_SGB4030",0.832409619871432,0.294801175398465,2.82363060034044,0.00760192042880733,0.0375034775065138,TRUE,FALSE
"GGB45495_SGB63167",0.722477445861862,0.221057725949113,3.26827502979098,0.00748808826212614,0.0375034775065138,TRUE,FALSE
"GGB9189_SGB14128",0.711816316628687,0.216144255912429,3.29324651087226,0.00716332937115599,0.0375034775065138,TRUE,FALSE
"GGB9522_SGB14921",0.820024575462394,0.288087801505343,2.84643977001986,0.0076551194197719,0.0375034775065138,TRUE,FALSE
"GGB9767_SGB15385",0.7086932414888,0.2159440214588,3.28183774990043,0.00730988362490879,0.0375034775065138,TRUE,FALSE
"Clostridium_methylpentosum",-0.730765250442097,0.249499647403795,-2.92892297863417,0.00802094897689822,0.0385734728070833,TRUE,TRUE
"Clostridium_sp_AM33_3",-0.772564891527439,0.275743643917597,-2.80175049749582,0.00795301562821542,0.0385734728070833,TRUE,FALSE
"GGB3002_SGB3993",0.940397193615209,0.333131163960164,2.82290369485715,0.00866289193171104,0.0401988581743433,TRUE,FALSE
"GGB34540_SGB54300",-0.780840303472246,0.239021519372809,-3.26682009854663,0.00847576834159894,0.0401988581743433,TRUE,FALSE
"GGB79973_SGB14341",-0.859259514795432,0.301395105262726,-2.85094050895888,0.00861257892804731,0.0401988581743433,TRUE,FALSE
"GGB9634_SGB15093",0.95436097178437,0.326059805270798,2.92695068928155,0.008650359541692,0.0401988581743433,TRUE,FALSE
"Butyricicoccus_sp_AM29_23AC",-0.598373565178418,0.197794577972023,-3.02522734097926,0.00975395405551359,0.0447467304776622,TRUE,FALSE
"GGB79630_SGB13983",0.862519241094218,0.294384530340052,2.92990681303089,0.00981213749604691,0.0447467304776622,TRUE,FALSE
"Leuconostoc_pseudomesenteroides",0.662929374920217,0.189773785902162,3.49326105167124,0.010084215309291,0.0455944435779053,TRUE,FALSE
